quadratic_matching,0,3,5,6,7,8,9,10,12,13,16,19,20,22,25,26,28,30,31,32,33,34,36,38,39,41,43,46,47,48,49,50,51,56,57,59,60,62,63,64,69,72,75,77,79,80,87,88,89,92,93,96,98,99,100,102,103,108,110,111,112,114,118,121,122,123,124,126,127,128,130,132,133,137,140,141,144,145,146,148,149,151,156,157,158,159,161,163,164,165,166,167,169,173,175,177,179,180,183,184,188,189,190,191,193,195,236,240,258,274,276,314,333,347,352,356,362,364,366,376,378,384,428,433,444,453,455,456,510,517,572,594,602,608,619,635,807,825,865,933,1057,1059,1061,1180,1181,1291,1588,1616,1622,1630,1632,1643,1656,1661,1677,1678,1683,1702,1860,1945
0,S,0.564513,0.490606,0.494789,0.361332,0.630053,0.792264,0.796189,0.456591,0.652916,0.539539,0.536367,0.809435,0.703932,0.499949,0.690922,0.681099,0.529926,0.748564,0.721994,0.573632,0.611055,0.525015,0.72244,0.622222,0.35251,0.559517,0.601157,0.459113,0.376321,0.694977,0.58321,0.526679,0.622545,0.590092,0.597952,0.585794,0.44647,0.459056,0.657156,0.441799,0.595955,0.55752,0.545126,0.761072,0.693304,0.494839,0.749037,0.610283,0.675824,0.518604,0.614505,0.610221,0.405435,0.392381,0.650103,0.613282,0.554831,0.615591,0.605226,0.427372,0.511165,0.522823,0.756727,0.664551,0.441425,0.593657,0.794626,0.491261,0.640648,0.556804,0.73618,0.517733,0.726263,0.694143,0.717438,0.497443,0.835143,0.835982,0.489508,0.653189,0.593905,0.449033,0.57457,0.464002,0.39726,0.4916,0.536075,0.540102,0.779683,0.626809,0.460165,0.373716,0.390699,0.436146,0.696188,0.60456,0.684985,0.72713,0.734757,0.719134,0.626459,0.826782,0.432984,0.820172,0.336936,0.475828,0.337343,0.591371,0.616515,0.619399,0.736833,0.754209,0.66585,0.378516,0.757003,0.415945,0.440345,0.745445,0.466583,0.71365,0.753105,0.736187,0.586159,0.680175,0.42866,0.630466,0.337229,0.606309,0.763143,0.601982,0.733603,0.4729,0.539136,0.611682,0.505162,0.740739,0.606063,0.746091,0.621281,0.781511,0.568715,0.608099,0.522275,0.553823,0.492176,0.280528,0.575081,0.558354,0.375861,0.382836,0.288518,0.358956,0.352562,0.588687,0.385255,0.61193,0.370314,0.598924,0.290384
3,0.406709,S,0.366702,0.329725,0.428391,0.336531,0.722922,0.499206,0.500988,0.449,0.322182,0.636192,0.582554,0.392306,0.279844,0.448543,0.494503,0.287107,0.640355,0.499258,0.414818,0.563746,0.621486,0.580124,0.303843,0.356453,0.410279,0.453771,0.239876,0.380872,0.372989,0.242778,0.294089,0.360325,0.572981,0.370587,0.300926,0.285045,0.433015,0.530792,0.454927,0.633367,0.592633,0.29241,0.650022,0.375392,0.511762,0.601874,0.419808,0.374094,0.432402,0.374349,0.39485,0.568768,0.43064,0.337662,0.485604,0.30861,0.345546,0.308985,0.162921,0.262704,0.372533,0.615616,0.402561,0.336244,0.346763,0.612439,0.39437,0.342459,0.29482,0.598138,0.456967,0.487508,0.422724,0.579941,0.25926,0.739537,0.691205,0.318999,0.661311,0.41141,0.284313,0.374856,0.206142,0.334724,0.449511,0.352078,0.394835,0.757763,0.434608,0.236661,0.429253,0.274334,0.201115,0.415039,0.374203,0.561677,0.554626,0.513568,0.434974,0.419473,0.663375,0.325895,0.603879,0.299236,0.589791,0.437341,0.503236,0.684322,0.639924,0.697544,0.529257,0.526947,0.442013,0.549186,0.421544,0.390308,0.516176,0.505114,0.701154,0.54572,0.621679,0.294343,0.655818,0.463708,0.421539,0.300024,0.51697,0.6048,0.335598,0.410401,0.227423,0.28247,0.312294,0.261115,0.63384,0.310561,0.524989,0.337744,0.62491,0.659609,0.640207,0.24975,0.282279,0.228091,0.206593,0.477718,0.418675,0.308402,0.356116,0.362598,0.22427,0.182812,0.409783,0.266405,0.333229,0.266029,0.499074,0.190526
5,0.590869,0.631602,S,0.561089,0.467715,0.536507,0.66319,0.612025,0.632562,0.604458,0.480454,0.533077,0.638636,0.574712,0.473398,0.628094,0.600164,0.454743,0.604892,0.595047,0.641694,0.5211,0.500472,0.682774,0.457719,0.493717,0.574164,0.654392,0.443696,0.580261,0.562394,0.416842,0.517507,0.557694,0.585333,0.606497,0.465105,0.476201,0.470928,0.645382,0.464197,0.548848,0.678037,0.524109,0.653853,0.53514,0.501434,0.633078,0.653685,0.528867,0.555754,0.55781,0.588552,0.448942,0.434537,0.546585,0.621384,0.485067,0.553246,0.500381,0.300989,0.40617,0.70067,0.679931,0.626019,0.465446,0.578899,0.651529,0.558813,0.520034,0.452577,0.591324,0.586259,0.577464,0.619884,0.600004,0.428097,0.676718,0.657302,0.557437,0.548561,0.537914,0.474274,0.601202,0.350909,0.473154,0.686886,0.570962,0.618121,0.718434,0.577087,0.411869,0.527092,0.449626,0.334513,0.612237,0.567309,0.529666,0.675735,0.597321,0.631712,0.603601,0.655457,0.575203,0.65126,0.374791,0.521603,0.43658,0.561589,0.583779,0.565294,0.687337,0.643711,0.582668,0.456795,0.650975,0.473168,0.506425,0.637828,0.53616,0.637632,0.64254,0.677599,0.448409,0.695824,0.460788,0.523068,0.35557,0.557538,0.575154,0.546477,0.580812,0.398062,0.464635,0.443549,0.462767,0.599261,0.479649,0.588362,0.500275,0.648822,0.532927,0.608254,0.415134,0.430599,0.385346,0.323331,0.51584,0.469444,0.557484,0.537498,0.50382,0.354335,0.281687,0.522086,0.436882,0.48898,0.559908,0.529353,0.438544
6,0.618456,0.606646,0.626264,S,0.449277,0.610252,0.671476,0.641388,0.585574,0.655627,0.52283,0.501724,0.651668,0.623756,0.578765,0.638026,0.630751,0.600523,0.661384,0.63512,0.711998,0.524641,0.466066,0.666985,0.570108,0.533389,0.586325,0.697483,0.55691,0.570596,0.606409,0.486151,0.61022,0.627774,0.536992,0.653296,0.54283,0.6027,0.540759,0.626798,0.42187,0.520081,0.676501,0.645622,0.654208,0.618705,0.492394,0.63175,0.669185,0.618089,0.56915,0.634073,0.627537,0.411077,0.395264,0.572222,0.613361,0.584658,0.607791,0.592973,0.411337,0.454001,0.654541,0.71832,0.680119,0.516116,0.660918,0.664967,0.621465,0.587718,0.528268,0.666168,0.615382,0.644236,0.653259,0.61741,0.562086,0.683757,0.678147,0.644151,0.534328,0.550494,0.589141,0.638965,0.467698,0.525891,0.622997,0.662591,0.649467,0.711093,0.615431,0.528121,0.481944,0.529477,0.477977,0.64169,0.630281,0.593394,0.649538,0.66271,0.641317,0.624264,0.679142,0.580463,0.675629,0.445062,0.513059,0.438495,0.602447,0.579436,0.581453,0.685149,0.653539,0.631406,0.437933,0.662488,0.468815,0.506218,0.661518,0.508112,0.641889,0.672691,0.702104,0.534792,0.725075,0.477079,0.631045,0.41537,0.522863,0.622128,0.597565,0.617787,0.494726,0.567471,0.557315,0.599191,0.661905,0.585369,0.662785,0.558292,0.682408,0.518439,0.572372,0.504894,0.567605,0.518708,0.41555,0.62074,0.543214,0.611242,0.55092,0.442219,0.468436,0.418449,0.587072,0.547354,0.614538,0.606266,0.607233,0.517798
7,0.505638,0.645859,0.470701,0.414609,S,0.434273,0.65759,0.551639,0.67085,0.515351,0.409801,0.779232,0.62556,0.468164,0.383346,0.551357,0.586792,0.373936,0.565841,0.47247,0.54714,0.529655,0.737762,0.624147,0.336748,0.501467,0.572195,0.531512,0.272257,0.562448,0.458891,0.238343,0.328966,0.414951,0.680722,0.463337,0.298503,0.402497,0.390847,0.641555,0.713314,0.737925,0.642585,0.319355,0.680099,0.409236,0.709068,0.672164,0.483123,0.412282,0.575857,0.462809,0.507975,0.746711,0.690321,0.443613,0.543699,0.393827,0.471488,0.359739,0.143606,0.330092,0.491971,0.621828,0.497293,0.510311,0.441769,0.659373,0.526102,0.431945,0.399995,0.519771,0.618339,0.500002,0.531423,0.636593,0.225915,0.733393,0.685549,0.378075,0.638164,0.511798,0.345978,0.360992,0.213727,0.434631,0.566705,0.45689,0.514435,0.744091,0.573833,0.260014,0.714523,0.304308,0.181,0.539271,0.467899,0.475127,0.631867,0.478855,0.535928,0.559387,0.646918,0.458728,0.601217,0.545418,0.671117,0.649769,0.453714,0.672415,0.684252,0.704487,0.651127,0.499836,0.617533,0.648425,0.737548,0.636596,0.615663,0.730171,0.684338,0.646165,0.64293,0.359845,0.667622,0.650729,0.409015,0.367248,0.707525,0.507045,0.423807,0.494986,0.260843,0.381682,0.399161,0.357797,0.617792,0.416462,0.529893,0.422932,0.655212,0.650159,0.659595,0.340417,0.331811,0.323134,0.273611,0.452086,0.390163,0.42237,0.497899,0.614592,0.281426,0.175713,0.412975,0.359782,0.422016,0.360405,0.43549,0.299537
8,0.746078,0.592888,0.580997,0.599039,0.392408,S,0.779458,0.771198,0.496568,0.706538,0.57697,0.538968,0.769128,0.716332,0.600478,0.680892,0.723066,0.627528,0.757635,0.725224,0.640375,0.623535,0.532381,0.72025,0.672051,0.440023,0.608638,0.674118,0.539799,0.444345,0.720678,0.63174,0.598733,0.679397,0.596976,0.659819,0.672525,0.553068,0.565671,0.663124,0.462849,0.586533,0.584681,0.630557,0.753237,0.728841,0.537933,0.744253,0.653448,0.722215,0.566223,0.652308,0.67116,0.4264,0.400968,0.702793,0.65571,0.619884,0.67425,0.664905,0.500384,0.540878,0.59475,0.772435,0.718719,0.557883,0.680059,0.790545,0.582103,0.712298,0.63575,0.762903,0.588765,0.759318,0.717021,0.715601,0.577605,0.806369,0.802097,0.573408,0.636654,0.63695,0.53662,0.637498,0.544944,0.474084,0.558041,0.603606,0.601657,0.779778,0.685988,0.532897,0.422031,0.482705,0.548022,0.717417,0.663322,0.712551,0.728472,0.742997,0.724785,0.67152,0.805362,0.51086,0.797435,0.455226,0.508886,0.394048,0.660416,0.637035,0.65176,0.737182,0.772293,0.687831,0.433354,0.760745,0.463389,0.492549,0.755717,0.493433,0.722015,0.764287,0.747529,0.64684,0.695901,0.49292,0.675711,0.420232,0.620192,0.752763,0.671468,0.75302,0.57733,0.615745,0.660037,0.616406,0.753331,0.682,0.774154,0.683688,0.801174,0.5873,0.603587,0.574901,0.655235,0.596139,0.370954,0.621034,0.61616,0.49575,0.477134,0.362077,0.466082,0.428876,0.644771,0.500518,0.668776,0.484281,0.648696,0.393251
9,0.302967,0.338064,0.192051,0.207814,0.174241,0.259413,S,0.361135,0.221559,0.318683,0.209553,0.339937,0.419672,0.282288,0.222563,0.30172,0.334497,0.197335,0.565695,0.397301,0.241609,0.342068,0.346215,0.380229,0.24094,0.151615,0.233285,0.262493,0.178185,0.174494,0.277694,0.218649,0.211625,0.246638,0.299018,0.252293,0.237903,0.186969,0.220202,0.327667,0.23097,0.326574,0.286327,0.205666,0.420943,0.288678,0.252258,0.402586,0.247647,0.296913,0.239307,0.249549,0.285475,0.292409,0.21137,0.260489,0.293772,0.22579,0.273549,0.246179,0.150261,0.202053,0.216365,0.49268,0.280267,0.180785,0.245476,0.450714,0.20741,0.27879,0.226812,0.527659,0.22371,0.398044,0.323606,0.36306,0.182337,0.70477,0.602365,0.185305,0.452621,0.269534,0.176652,0.222902,0.176292,0.144224,0.216364,0.208108,0.21522,0.638455,0.270171,0.179906,0.175106,0.151578,0.17528,0.323465,0.241287,0.49252,0.377724,0.389277,0.326024,0.273868,0.544317,0.164221,0.468106,0.143351,0.283075,0.195532,0.318058,0.474007,0.415339,0.462609,0.382742,0.35487,0.203888,0.403924,0.199385,0.19147,0.376782,0.239723,0.594129,0.401733,0.499552,0.24473,0.46337,0.22737,0.333693,0.148029,0.287426,0.595629,0.274243,0.334755,0.18451,0.222053,0.24478,0.203473,0.540942,0.250589,0.442432,0.263213,0.517084,0.451378,0.346826,0.207401,0.233672,0.190859,0.101243,0.322347,0.279278,0.136403,0.151663,0.142941,0.131695,0.113426,0.260267,0.134744,0.272054,0.143081,0.35571,0.0936077
10,0.683633,0.576874,0.431843,0.43779,0.336247,0.565325,0.785378,S,0.451194,0.632415,0.488104,0.525591,0.784314,0.6346,0.434188,0.624136,0.641541,0.465913,0.768998,0.729295,0.520979,0.627036,0.514121,0.696311,0.553884,0.353694,0.511768,0.560647,0.39011,0.358259,0.627576,0.48838,0.47548,0.545232,0.560425,0.529308,0.519629,0.387484,0.460405,0.605233,0.420066,0.57669,0.546459,0.471511,0.741916,0.651808,0.479688,0.717453,0.540019,0.628143,0.489451,0.535463,0.538221,0.405184,0.371627,0.557381,0.603668,0.487626,0.532943,0.52791,0.361503,0.443789,0.464501,0.752275,0.610562,0.397798,0.528194,0.791151,0.446349,0.571769,0.484059,0.765194,0.496031,0.735543,0.623441,0.713745,0.442934,0.823354,0.826598,0.409636,0.682085,0.580955,0.408969,0.515051,0.403354,0.356412,0.462745,0.478493,0.46514,0.782487,0.603532,0.385601,0.348186,0.355613,0.387416,0.623577,0.558594,0.701762,0.68706,0.718598,0.654962,0.559482,0.818549,0.372601,0.815298,0.30708,0.49294,0.337723,0.596158,0.626002,0.633064,0.722602,0.715852,0.672594,0.385251,0.726886,0.378425,0.396987,0.699334,0.445743,0.735665,0.726949,0.739849,0.529685,0.682095,0.425738,0.616695,0.340081,0.580715,0.781319,0.528983,0.673661,0.40695,0.457982,0.548083,0.428507,0.728537,0.530707,0.760329,0.564892,0.766302,0.569601,0.588999,0.444705,0.513519,0.429354,0.273384,0.562547,0.544387,0.338897,0.337927,0.288483,0.326395,0.306348,0.572085,0.336332,0.580871,0.319237,0.604893,0.236274
12,0.527122,0.694548,0.528823,0.447886,0.614221,0.4473,0.671386,0.581907,S,0.544294,0.441184,0.692316,0.627909,0.501524,0.408203,0.579234,0.5831,0.396448,0.592935,0.519218,0.562572,0.553386,0.646751,0.648731,0.369423,0.487295,0.560634,0.563566,0.317034,0.586915,0.489898,0.282498,0.397128,0.469154,0.683936,0.493287,0.357467,0.404242,0.397843,0.617766,0.583092,0.682116,0.689102,0.364438,0.677077,0.458697,0.618167,0.642384,0.555133,0.440776,0.574954,0.495453,0.518304,0.600554,0.538819,0.443981,0.588037,0.410353,0.47466,0.409369,0.19579,0.362219,0.557585,0.639475,0.517869,0.489766,0.470456,0.657105,0.558893,0.465561,0.382482,0.567579,0.621188,0.535382,0.545619,0.635999,0.308138,0.716073,0.674499,0.438047,0.642781,0.525172,0.417722,0.450655,0.254476,0.471193,0.630389,0.501524,0.539583,0.747653,0.575566,0.319106,0.623755,0.370098,0.230598,0.539439,0.483915,0.514387,0.635853,0.53341,0.556331,0.578269,0.662222,0.507626,0.621507,0.451939,0.642424,0.507905,0.511376,0.683983,0.63998,0.689948,0.637434,0.531174,0.569628,0.635458,0.597298,0.567017,0.616132,0.672677,0.685835,0.634096,0.643768,0.368637,0.692993,0.587502,0.451267,0.369448,0.661589,0.559716,0.451432,0.507708,0.277149,0.388512,0.379725,0.363414,0.613303,0.412594,0.547051,0.429938,0.652705,0.645729,0.654881,0.352641,0.336369,0.295392,0.307014,0.476868,0.431758,0.45878,0.541457,0.534084,0.320456,0.25598,0.470367,0.405947,0.426321,0.436121,0.493484,0.333799
